run_id,batch_id,timestamp,f_ge_Hz,f_ef_Hz,f_gf_Hz,P_pump_dBm,P_ge_dBm,P_ef_dBm,phi_ge_rad,phi_ef_rad,phi_gf_rad,T2star_ns,T1_ns,contrast,fit_ok,temp_mK,fridge_cycle_id,resonator_Q,notes
synth_00735,batch_synth_v1,2025-09-30T15:58:03.550850,5200000000.0,4900000000.0,10100000000.0,0.0,-38.75,-13.75,0.0,0.0,0.0,127.92470782742153,302.6618584225576,0.7301528043320217,True,15.0,demo_cycle,8000.0,
synth_00736,batch_synth_v1,2025-09-30T15:58:03.550859,5200000000.0,4900000000.0,10100000000.0,0.0,-38.75,-12.5,0.0,0.0,0.0,127.27495919411416,303.440411941939,0.7248741295753725,True,15.0,demo_cycle,8000.0,
synth_00737,batch_synth_v1,2025-09-30T15:58:03.550868,5200000000.0,4900000000.0,10100000000.0,0.0,-38.75,-11.25,0.0,0.0,0.0,129.21292856928733,304.21795479644885,0.7198669186136596,True,15.0,demo_cycle,8000.0,
synth_00738,batch_synth_v1,2025-09-30T15:58:03.550879,5200000000.0,4900000000.0,10100000000.0,0.0,-38.75,-10.0,0.0,0.0,0.0,123.47100393607748,304.97554259579607,0.7151957611293618,True,15.0,demo_cycle,8000.0,
synth_00739,batch_synth_v1,2025-09-30T15:58:03.550891,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-60.0,0.0,0.0,0.0,107.8685012557704,305.7294151474088,0.7089436888163355,True,15.0,demo_cycle,8000.0,
synth_00740,batch_synth_v1,2025-09-30T15:58:03.550899,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-58.75,0.0,0.0,0.0,123.44490767810463,306.43813551355225,0.7133402142700246,True,15.0,demo_cycle,8000.0,
synth_00741,batch_synth_v1,2025-09-30T15:58:03.550914,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-57.5,0.0,0.0,0.0,120.73346128087847,307.0873604464805,0.718115946788402,True,15.0,demo_cycle,8000.0,
synth_00742,batch_synth_v1,2025-09-30T15:58:03.550923,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-56.25,0.0,0.0,0.0,131.78221929161938,307.6612719492242,0.7232092826065528,True,15.0,demo_cycle,8000.0,
synth_00743,batch_synth_v1,2025-09-30T15:58:03.550932,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-55.0,0.0,0.0,0.0,126.30360562255197,308.14588699379016,0.7285545210887806,True,15.0,demo_cycle,8000.0,
synth_00744,batch_synth_v1,2025-09-30T15:58:03.550941,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-53.75,0.0,0.0,0.0,133.38632797319872,308.5293982097009,0.734082712222997,True,15.0,demo_cycle,8000.0,
synth_00745,batch_synth_v1,2025-09-30T15:58:03.550950,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-52.5,0.0,0.0,0.0,151.579804392011,308.80246156387443,0.7397225460299003,True,15.0,demo_cycle,8000.0,
synth_00746,batch_synth_v1,2025-09-30T15:58:03.550959,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-51.25,0.0,0.0,0.0,147.04523219178694,308.958424022686,0.7454012724141567,True,15.0,demo_cycle,8000.0,
synth_00747,batch_synth_v1,2025-09-30T15:58:03.550968,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-50.0,0.0,0.0,0.0,143.5230254536856,308.9934856493562,0.7510456395921196,True,15.0,demo_cycle,8000.0,
synth_00748,batch_synth_v1,2025-09-30T15:58:03.550982,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-48.75,0.0,0.0,0.0,148.75761731449586,308.90679218725325,0.7565828389909917,True,15.0,demo_cycle,8000.0,
synth_00749,batch_synth_v1,2025-09-30T15:58:03.550992,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-47.5,0.0,0.0,0.0,154.21501803505996,308.7004558733712,0.761941444430864,True,15.0,demo_cycle,8000.0,
synth_00750,batch_synth_v1,2025-09-30T15:58:03.551004,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-46.25,0.0,0.0,0.0,147.27845814367944,308.37950397487464,0.767052333474808,True,15.0,demo_cycle,8000.0,
synth_00751,batch_synth_v1,2025-09-30T15:58:03.551014,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-45.0,0.0,0.0,0.0,137.56657499321815,307.9517563025874,0.7718495790622193,True,15.0,demo_cycle,8000.0,
synth_00752,batch_synth_v1,2025-09-30T15:58:03.551022,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-43.75,0.0,0.0,0.0,139.60513608663535,307.42763468574117,0.7762712999239381,True,15.0,demo_cycle,8000.0,
synth_00753,batch_synth_v1,2025-09-30T15:58:03.551031,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-42.5,0.0,0.0,0.0,163.04666911053204,306.81990905002175,0.7802604588093568,True,15.0,demo_cycle,8000.0,
synth_00754,batch_synth_v1,2025-09-30T15:58:03.551044,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-41.25,0.0,0.0,0.0,139.2552314924346,306.1433862855783,0.78376559822892,True,15.0,demo_cycle,8000.0,
synth_00755,batch_synth_v1,2025-09-30T15:58:03.551054,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-40.0,0.0,0.0,0.0,143.5950930543246,305.41454948554986,0.7867415042214256,True,15.0,demo_cycle,8000.0,
synth_00756,batch_synth_v1,2025-09-30T15:58:03.551063,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-38.75,0.0,0.0,0.0,147.24775007335612,304.6511563448573,0.7891497895839754,True,15.0,demo_cycle,8000.0,
synth_00757,batch_synth_v1,2025-09-30T15:58:03.551072,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-37.5,0.0,0.0,0.0,136.36004886683767,303.8718065040467,0.7909593890412945,True,15.0,demo_cycle,8000.0,
synth_00758,batch_synth_v1,2025-09-30T15:58:03.551081,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-36.25,0.0,0.0,0.0,136.82672350509804,303.09548837960455,0.7921469599670675,True,15.0,demo_cycle,8000.0,
synth_00759,batch_synth_v1,2025-09-30T15:58:03.551094,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-35.0,0.0,0.0,0.0,130.81943522316442,302.34111652196924,0.7926971834882526,True,15.0,demo_cycle,8000.0,
synth_00760,batch_synth_v1,2025-09-30T15:58:03.551103,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-33.75,0.0,0.0,0.0,144.75173269185075,301.62707077324575,0.7926029620883286,True,15.0,demo_cycle,8000.0,
synth_00761,batch_synth_v1,2025-09-30T15:58:03.551112,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-32.5,0.0,0.0,0.0,120.40800442706157,300.9707484527858,0.7918655111605254,True,15.0,demo_cycle,8000.0,
synth_00762,batch_synth_v1,2025-09-30T15:58:03.551129,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-31.25,0.0,0.0,0.0,122.2765101855892,300.3881404813772,0.790494343330062,True,15.0,demo_cycle,8000.0,
synth_00763,batch_synth_v1,2025-09-30T15:58:03.551143,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-30.0,0.0,0.0,0.0,118.98095546347325,299.8934417715359,0.7885071457476237,True,15.0,demo_cycle,8000.0,
synth_00764,batch_synth_v1,2025-09-30T15:58:03.551152,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-28.75,0.0,0.0,0.0,138.68527230630644,299.49870537651987,0.7859295519369136,True,15.0,demo_cycle,8000.0,
synth_00765,batch_synth_v1,2025-09-30T15:58:03.551161,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-27.5,0.0,0.0,0.0,132.1649661649192,299.2135488245283,0.7827948111392886,True,15.0,demo_cycle,8000.0,
synth_00766,batch_synth_v1,2025-09-30T15:58:03.551170,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-26.25,0.0,0.0,0.0,124.70752302755403,299.0449197930862,0.7791433594207184,True,15.0,demo_cycle,8000.0,
synth_00767,batch_synth_v1,2025-09-30T15:58:03.551179,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-25.0,0.0,0.0,0.0,127.66098535316642,298.99692683282524,0.7750222980734975,True,15.0,demo_cycle,8000.0,
synth_00768,batch_synth_v1,2025-09-30T15:58:03.551189,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-23.75,0.0,0.0,0.0,133.23717433616588,299.07073926497986,0.7704847860409831,True,15.0,demo_cycle,8000.0,
synth_00769,batch_synth_v1,2025-09-30T15:58:03.551204,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-22.5,0.0,0.0,0.0,113.73375292089834,299.264558691539,0.7655893542026737,True,15.0,demo_cycle,8000.0,
synth_00770,batch_synth_v1,2025-09-30T15:58:03.551215,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-21.25,0.0,0.0,0.0,128.0662220516761,299.5736628121927,0.7603991503648927,True,15.0,demo_cycle,8000.0,
synth_00771,batch_synth_v1,2025-09-30T15:58:03.551224,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-20.0,0.0,0.0,0.0,120.01550126701494,299.990520480499,0.7549811246961959,True,15.0,demo_cycle,8000.0,
synth_00772,batch_synth_v1,2025-09-30T15:58:03.551233,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-18.75,0.0,0.0,0.0,136.0196022798496,300.50497519599185,0.749405166114841,True,15.0,demo_cycle,8000.0,
synth_00773,batch_synth_v1,2025-09-30T15:58:03.551242,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-17.5,0.0,0.0,0.0,136.99843185027453,301.10449256154953,0.7437432007683453,True,15.0,demo_cycle,8000.0,
synth_00774,batch_synth_v1,2025-09-30T15:58:03.551254,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-16.25,0.0,0.0,0.0,137.7186561519529,301.77446567686616,0.7380682642341455,True,15.0,demo_cycle,8000.0,
synth_00775,batch_synth_v1,2025-09-30T15:58:03.551264,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-15.0,0.0,0.0,0.0,127.10868891793733,302.49857102728583,0.7324535594093495,True,15.0,demo_cycle,8000.0,
synth_00776,batch_synth_v1,2025-09-30T15:58:03.551273,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-13.75,0.0,0.0,0.0,122.83201146440895,303.2591661969716,0.7269715122421785,True,15.0,demo_cycle,8000.0,
synth_00777,batch_synth_v1,2025-09-30T15:58:03.551282,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-12.5,0.0,0.0,0.0,142.0385728620224,304.03771971635297,0.7216928374855293,True,15.0,demo_cycle,8000.0,
synth_00778,batch_synth_v1,2025-09-30T15:58:03.551295,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-11.25,0.0,0.0,0.0,127.55132570674472,304.81526257086284,0.7166856265238164,True,15.0,demo_cycle,8000.0,
synth_00779,batch_synth_v1,2025-09-30T15:58:03.551308,5200000000.0,4900000000.0,10100000000.0,0.0,-37.5,-10.0,0.0,0.0,0.0,123.52646682483615,305.57285037021006,0.7120144690395186,True,15.0,demo_cycle,8000.0,
synth_00780,batch_synth_v1,2025-09-30T15:58:03.551322,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-60.0,0.0,0.0,0.0,132.180158170515,306.1996301098677,0.7049393069629627,True,15.0,demo_cycle,8000.0,
synth_00781,batch_synth_v1,2025-09-30T15:58:03.551332,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-58.75,0.0,0.0,0.0,107.33831792725164,306.90835047601115,0.7093358324166518,True,15.0,demo_cycle,8000.0,
synth_00782,batch_synth_v1,2025-09-30T15:58:03.551341,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-57.5,0.0,0.0,0.0,114.7776605219235,307.5575754089394,0.7141115649350291,True,15.0,demo_cycle,8000.0,
synth_00783,batch_synth_v1,2025-09-30T15:58:03.551349,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-56.25,0.0,0.0,0.0,120.85827395858588,308.1314869116831,0.71920490075318,True,15.0,demo_cycle,8000.0,
synth_00784,batch_synth_v1,2025-09-30T15:58:03.551358,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-55.0,0.0,0.0,0.0,141.40995501398456,308.61610195624905,0.7245501392354078,True,15.0,demo_cycle,8000.0,
synth_00785,batch_synth_v1,2025-09-30T15:58:03.551367,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-53.75,0.0,0.0,0.0,138.0683898089432,308.9996131721598,0.7300783303696242,True,15.0,demo_cycle,8000.0,
synth_00786,batch_synth_v1,2025-09-30T15:58:03.551376,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-52.5,0.0,0.0,0.0,110.15747970460069,309.2726765263333,0.7357181641765275,True,15.0,demo_cycle,8000.0,
synth_00787,batch_synth_v1,2025-09-30T15:58:03.551389,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-51.25,0.0,0.0,0.0,134.59807690435363,309.4286389851449,0.7413968905607838,True,15.0,demo_cycle,8000.0,
synth_00788,batch_synth_v1,2025-09-30T15:58:03.551400,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-50.0,0.0,0.0,0.0,136.40976154520902,309.4637006118151,0.7470412577387467,True,15.0,demo_cycle,8000.0,
synth_00789,batch_synth_v1,2025-09-30T15:58:03.551410,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-48.75,0.0,0.0,0.0,138.0681009723412,309.37700714971214,0.7525784571376188,True,15.0,demo_cycle,8000.0,
synth_00790,batch_synth_v1,2025-09-30T15:58:03.551421,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-47.5,0.0,0.0,0.0,127.19142513116066,309.1706708358301,0.7579370625774912,True,15.0,demo_cycle,8000.0,
synth_00791,batch_synth_v1,2025-09-30T15:58:03.551430,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-46.25,0.0,0.0,0.0,143.6076695578888,308.8497189373335,0.7630479516214351,True,15.0,demo_cycle,8000.0,
synth_00792,batch_synth_v1,2025-09-30T15:58:03.551439,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-45.0,0.0,0.0,0.0,131.56574057931996,308.4219712650463,0.7678451972088465,True,15.0,demo_cycle,8000.0,
synth_00793,batch_synth_v1,2025-09-30T15:58:03.551470,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-43.75,0.0,0.0,0.0,152.67837830144384,307.89784964820007,0.7722669180705652,True,15.0,demo_cycle,8000.0,
synth_00794,batch_synth_v1,2025-09-30T15:58:03.551486,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-42.5,0.0,0.0,0.0,136.32117213095503,307.29012401248065,0.776256076955984,True,15.0,demo_cycle,8000.0,
synth_00795,batch_synth_v1,2025-09-30T15:58:03.551501,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-41.25,0.0,0.0,0.0,145.1426143634677,306.6136012480372,0.7797612163755472,True,15.0,demo_cycle,8000.0,
synth_00796,batch_synth_v1,2025-09-30T15:58:03.551524,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-40.0,0.0,0.0,0.0,127.6592476013481,305.88476444800875,0.7827371223680528,True,15.0,demo_cycle,8000.0,
synth_00797,batch_synth_v1,2025-09-30T15:58:03.551540,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-38.75,0.0,0.0,0.0,134.3577393348259,305.1213713073162,0.7851454077306026,True,15.0,demo_cycle,8000.0,
synth_00798,batch_synth_v1,2025-09-30T15:58:03.551556,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-37.5,0.0,0.0,0.0,133.97824031816447,304.34202146650557,0.7869550071879217,True,15.0,demo_cycle,8000.0,
synth_00799,batch_synth_v1,2025-09-30T15:58:03.551571,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-36.25,0.0,0.0,0.0,123.73071648395505,303.56570334206344,0.7881425781136947,True,15.0,demo_cycle,8000.0,
synth_00800,batch_synth_v1,2025-09-30T15:58:03.551584,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-35.0,0.0,0.0,0.0,108.15996291938487,302.81133148442814,0.7886928016348798,True,15.0,demo_cycle,8000.0,
synth_00801,batch_synth_v1,2025-09-30T15:58:03.551593,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-33.75,0.0,0.0,0.0,124.79140245443251,302.09728573570465,0.7885985802349558,True,15.0,demo_cycle,8000.0,
synth_00802,batch_synth_v1,2025-09-30T15:58:03.551605,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-32.5,0.0,0.0,0.0,116.47503450778176,301.4409634152447,0.7878611293071526,True,15.0,demo_cycle,8000.0,
synth_00803,batch_synth_v1,2025-09-30T15:58:03.551614,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-31.25,0.0,0.0,0.0,106.40212999123875,300.8583554438361,0.7864899614766891,True,15.0,demo_cycle,8000.0,
synth_00804,batch_synth_v1,2025-09-30T15:58:03.551624,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-30.0,0.0,0.0,0.0,113.2401015112545,300.3636567339948,0.7845027638942509,True,15.0,demo_cycle,8000.0,
synth_00805,batch_synth_v1,2025-09-30T15:58:03.551651,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-28.75,0.0,0.0,0.0,113.82347536056082,299.96892033897876,0.7819251700835408,True,15.0,demo_cycle,8000.0,
synth_00806,batch_synth_v1,2025-09-30T15:58:03.551661,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-27.5,0.0,0.0,0.0,121.06338689430824,299.6837637869872,0.7787904292859158,True,15.0,demo_cycle,8000.0,
synth_00807,batch_synth_v1,2025-09-30T15:58:03.551670,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-26.25,0.0,0.0,0.0,122.47768215661522,299.5151347555451,0.7751389775673456,True,15.0,demo_cycle,8000.0,
synth_00808,batch_synth_v1,2025-09-30T15:58:03.551679,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-25.0,0.0,0.0,0.0,123.09181083599908,299.46714179528414,0.7710179162201247,True,15.0,demo_cycle,8000.0,
synth_00809,batch_synth_v1,2025-09-30T15:58:03.551688,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-23.75,0.0,0.0,0.0,127.90676245509879,299.54095422743876,0.7664804041876103,True,15.0,demo_cycle,8000.0,
synth_00810,batch_synth_v1,2025-09-30T15:58:03.551697,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-22.5,0.0,0.0,0.0,127.01565215482702,299.7347736539979,0.7615849723493009,True,15.0,demo_cycle,8000.0,
synth_00811,batch_synth_v1,2025-09-30T15:58:03.551706,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-21.25,0.0,0.0,0.0,118.18703517619217,300.0438777746516,0.7563947685115199,True,15.0,demo_cycle,8000.0,
synth_00812,batch_synth_v1,2025-09-30T15:58:03.551719,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-20.0,0.0,0.0,0.0,122.51972943001716,300.4607354429579,0.7509767428428231,True,15.0,demo_cycle,8000.0,
synth_00813,batch_synth_v1,2025-09-30T15:58:03.551728,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-18.75,0.0,0.0,0.0,112.9903375482478,300.97519015845074,0.7454007842614682,True,15.0,demo_cycle,8000.0,
synth_00814,batch_synth_v1,2025-09-30T15:58:03.551741,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-17.5,0.0,0.0,0.0,130.98163655894703,301.57470752400843,0.7397388189149725,True,15.0,demo_cycle,8000.0,
synth_00815,batch_synth_v1,2025-09-30T15:58:03.551750,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-16.25,0.0,0.0,0.0,132.07050033752202,302.24468063932505,0.7340638823807727,True,15.0,demo_cycle,8000.0,
synth_00816,batch_synth_v1,2025-09-30T15:58:03.551759,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-15.0,0.0,0.0,0.0,127.62461522941877,302.96878598974473,0.7284491775559767,True,15.0,demo_cycle,8000.0,
synth_00817,batch_synth_v1,2025-09-30T15:58:03.551768,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-13.75,0.0,0.0,0.0,140.0065205672584,303.7293811594305,0.7229671303888057,True,15.0,demo_cycle,8000.0,
synth_00818,batch_synth_v1,2025-09-30T15:58:03.551777,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-12.5,0.0,0.0,0.0,134.74451844295174,304.50793467881186,0.7176884556321564,True,15.0,demo_cycle,8000.0,
synth_00819,batch_synth_v1,2025-09-30T15:58:03.551788,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-11.25,0.0,0.0,0.0,130.8750498330077,305.28547753332174,0.7126812446704436,True,15.0,demo_cycle,8000.0,
synth_00820,batch_synth_v1,2025-09-30T15:58:03.551797,5200000000.0,4900000000.0,10100000000.0,0.0,-36.25,-10.0,0.0,0.0,0.0,133.34851182456072,306.04306533266896,0.7080100871861458,True,15.0,demo_cycle,8000.0,
synth_00821,batch_synth_v1,2025-09-30T15:58:03.551809,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-60.0,0.0,0.0,0.0,112.65939901592931,306.5277979624908,0.7001889562740308,True,15.0,demo_cycle,8000.0,
synth_00822,batch_synth_v1,2025-09-30T15:58:03.551817,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-58.75,0.0,0.0,0.0,116.59359633243022,307.23651832863425,0.7045854817277198,True,15.0,demo_cycle,8000.0,
synth_00823,batch_synth_v1,2025-09-30T15:58:03.551831,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-57.5,0.0,0.0,0.0,122.20947897504921,307.8857432615625,0.7093612142460972,True,15.0,demo_cycle,8000.0,
synth_00824,batch_synth_v1,2025-09-30T15:58:03.551847,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-56.25,0.0,0.0,0.0,127.5080677025009,308.4596547643062,0.7144545500642481,True,15.0,demo_cycle,8000.0,
synth_00825,batch_synth_v1,2025-09-30T15:58:03.551862,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-55.0,0.0,0.0,0.0,124.07142186590852,308.94426980887215,0.7197997885464759,True,15.0,demo_cycle,8000.0,
synth_00826,batch_synth_v1,2025-09-30T15:58:03.551878,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-53.75,0.0,0.0,0.0,122.41802307267484,309.3277810247829,0.7253279796806923,True,15.0,demo_cycle,8000.0,
synth_00827,batch_synth_v1,2025-09-30T15:58:03.551887,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-52.5,0.0,0.0,0.0,122.95094606133343,309.6008443789564,0.7309678134875955,True,15.0,demo_cycle,8000.0,
synth_00828,batch_synth_v1,2025-09-30T15:58:03.551898,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-51.25,0.0,0.0,0.0,139.55108614660173,309.756806837768,0.7366465398718519,True,15.0,demo_cycle,8000.0,
synth_00829,batch_synth_v1,2025-09-30T15:58:03.551910,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-50.0,0.0,0.0,0.0,125.76820351772935,309.7918684644382,0.7422909070498148,True,15.0,demo_cycle,8000.0,
synth_00830,batch_synth_v1,2025-09-30T15:58:03.551933,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-48.75,0.0,0.0,0.0,129.91741290024845,309.70517500233524,0.7478281064486869,True,15.0,demo_cycle,8000.0,
synth_00831,batch_synth_v1,2025-09-30T15:58:03.551943,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-47.5,0.0,0.0,0.0,115.96307960293834,309.4988386884532,0.7531867118885592,True,15.0,demo_cycle,8000.0,
synth_00832,batch_synth_v1,2025-09-30T15:58:03.551951,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-46.25,0.0,0.0,0.0,135.6249323815479,309.1778867899566,0.7582976009325032,True,15.0,demo_cycle,8000.0,
synth_00833,batch_synth_v1,2025-09-30T15:58:03.551964,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-45.0,0.0,0.0,0.0,141.7359874238246,308.7501391176694,0.7630948465199145,True,15.0,demo_cycle,8000.0,
synth_00834,batch_synth_v1,2025-09-30T15:58:03.551974,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-43.75,0.0,0.0,0.0,132.09300730618284,308.22601750082316,0.7675165673816333,True,15.0,demo_cycle,8000.0,
synth_00835,batch_synth_v1,2025-09-30T15:58:03.551984,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-42.5,0.0,0.0,0.0,143.35011028224284,307.61829186510374,0.771505726267052,True,15.0,demo_cycle,8000.0,
synth_00836,batch_synth_v1,2025-09-30T15:58:03.551993,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-41.25,0.0,0.0,0.0,127.53273489308873,306.9417691006603,0.7750108656866153,True,15.0,demo_cycle,8000.0,
synth_00837,batch_synth_v1,2025-09-30T15:58:03.552001,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-40.0,0.0,0.0,0.0,130.33190862504088,306.21293230063185,0.7779867716791209,True,15.0,demo_cycle,8000.0,
synth_00838,batch_synth_v1,2025-09-30T15:58:03.552010,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-38.75,0.0,0.0,0.0,127.48242255085448,305.4495391599393,0.7803950570416707,True,15.0,demo_cycle,8000.0,
synth_00839,batch_synth_v1,2025-09-30T15:58:03.552019,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-37.5,0.0,0.0,0.0,115.51759458609217,304.67018931912867,0.7822046564989897,True,15.0,demo_cycle,8000.0,
synth_00840,batch_synth_v1,2025-09-30T15:58:03.552028,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-36.25,0.0,0.0,0.0,134.32767663226224,303.89387119468654,0.7833922274247628,True,15.0,demo_cycle,8000.0,
synth_00841,batch_synth_v1,2025-09-30T15:58:03.552037,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-35.0,0.0,0.0,0.0,122.90603893565402,303.13949933705123,0.7839424509459478,True,15.0,demo_cycle,8000.0,
synth_00842,batch_synth_v1,2025-09-30T15:58:03.552051,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-33.75,0.0,0.0,0.0,123.70783162838063,302.42545358832774,0.7838482295460238,True,15.0,demo_cycle,8000.0,
synth_00843,batch_synth_v1,2025-09-30T15:58:03.552061,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-32.5,0.0,0.0,0.0,130.1928476659911,301.7691312678678,0.7831107786182206,True,15.0,demo_cycle,8000.0,
synth_00844,batch_synth_v1,2025-09-30T15:58:03.552072,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-31.25,0.0,0.0,0.0,122.07353889957993,301.1865232964592,0.7817396107877572,True,15.0,demo_cycle,8000.0,
synth_00845,batch_synth_v1,2025-09-30T15:58:03.552082,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-30.0,0.0,0.0,0.0,106.66387915525355,300.6918245866179,0.779752413205319,True,15.0,demo_cycle,8000.0,
synth_00846,batch_synth_v1,2025-09-30T15:58:03.552091,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-28.75,0.0,0.0,0.0,112.00182077768062,300.29708819160186,0.7771748193946089,True,15.0,demo_cycle,8000.0,
synth_00847,batch_synth_v1,2025-09-30T15:58:03.552099,5200000000.0,4900000000.0,10100000000.0,0.0,-35.0,-27.5,0.0,0.0,0.0,114.0622121403889,300.0119316396103,0.7740400785969839,True,15.0,demo_cycle,8000.0,
